b_474,f_327417
b_526,f_507623
b_797,f_89098
b_47,f_557056
b_400,f_252095
b_258,f_445486
b_179,f_315616
b_866,f_293529
b_1533,f_168803
b_1517,f_568662
b_496,f_343612
b_238,f_174410
b_32,f_91370
b_1039,f_578932
b_378,f_169101
b_944,f_17435
b_140,f_570444
b_1211,f_103056
b_1175,f_374170
b_720,f_511060
b_252,f_145372
b_598,f_576099
b_496,f_314583
b_181,f_382494
b_13,f_382815
b_472,f_591241
b_1015,f_88074
b_1237,f_281694
b_1285,f_543060
b_342,f_610786
b_923,f_162937
b_494,f_359292
b_207,f_561886
b_620,f_104302
b_817,f_522198
b_1432,f_350917
b_1014,f_591141
b_568,f_6076
b_129,f_495988
b_513,f_141036
b_334,f_627332
b_1199,f_185166
b_426,f_104916
b_244,f_286492
b_1498,f_567238
b_553,f_495888
b_1286,f_368886
b_1343,f_283453
b_1266,f_512251
b_1508,f_225025
b_839,f_4437
b_460,f_595763
b_775,f_408719
b_1015,f_585773
b_1435,f_641451
b_1551,f_57728
b_1233,f_344481
b_143,f_355930
b_1178,f_605542
b_284,f_301484
b_876,f_447535
b_37,f_403762
b_1394,f_590452
b_448,f_83455
b_985,f_558456
b_309,f_353998
b_1517,f_52344
b_410,f_581072
b_502,f_626852
b_52,f_195991
b_212,f_144472
b_1556,f_243260
b_1227,f_405536
b_734,f_623822
b_1353,f_347010
b_124,f_461972
b_113,f_540296
b_673,f_339799
b_489,f_471441
b_670,f_629098
b_1189,f_539817
b_1197,f_400103
b_283,f_341900
b_575,f_233525
b_505,f_576098
b_265,f_429473
b_191,f_394853
b_1013,f_384831
b_1378,f_356709
b_1498,f_73132
b_628,f_300654
b_272,f_50687
b_922,f_40464
b_942,f_119110
b_432,f_325893
b_849,f_6112
b_320,f_603901
b_206,f_14383
b_138,f_523187
b_943,f_442670
b_589,f_51825
b_1427,f_265323
b_1013,f_221429
b_1250,f_75561
b_1292,f_344675
b_403,f_193023
b_1402,f_447102
b_965,f_563538
b_1004,f_301633
b_885,f_465068
b_589,f_451692
b_1355,f_364465
b_602,f_338335
b_69,f_253187
b_276,f_518838
b_135,f_87000
b_436,f_251244
b_493,f_332770
b_385,f_118894
b_802,f_15921
b_434,f_101712
b_1407,f_138684
b_227,f_226741
b_134,f_540582
b_805,f_374250
b_52,f_61694
b_951,f_506092
b_14,f_187505
b_473,f_176650
b_1272,f_568439
b_1270,f_256901
b_1368,f_272593
b_304,f_342537
b_1498,f_168676
b_1471,f_98523
b_877,f_518957
b_1053,f_463401
b_187,f_289199
b_567,f_414313
b_1244,f_104086
b_748,f_632364
b_86,f_235117
b_1371,f_122598
b_1306,f_146469
b_1234,f_595434
b_1208,f_559412
b_257,f_410110
b_710,f_557894
b_473,f_625001
b_1353,f_358637
b_367,f_61530
b_69,f_131795
b_18,f_228510
b_26,f_640139
b_1270,f_9528
b_995,f_307917
b_1119,f_555237
b_1557,f_333074
b_1236,f_637169
b_1518,f_525194
b_608,f_432910
b_1523,f_442987
b_525,f_519177
b_1277,f_373899
b_952,f_162181
b_121,f_530661
b_381,f_10193
b_506,f_89287
b_309,f_302400
b_1099,f_208150
b_374,f_288011
b_969,f_27447
b_412,f_318568
b_890,f_379855
b_1439,f_135232
b_1129,f_378213
b_1367,f_433160
b_979,f_572122
b_563,f_153959
b_1018,f_272798
b_803,f_254225
b_1407,f_62527
b_461,f_175073
b_1390,f_484999
b_1392,f_479423
b_38,f_557820
b_296,f_465744
b_167,f_95779
b_1518,f_34306
b_1558,f_534254
b_1488,f_594530
b_268,f_277192
b_1249,f_505981
b_809,f_537012
b_118,f_323682
b_375,f_510584
b_976,f_491090
b_62,f_454087
b_411,f_389896
b_1130,f_35765
b_613,f_146773
b_891,f_54451
b_921,f_355356
b_1465,f_590305
b_1553,f_137079
b_847,f_605932
b_850,f_615449
b_1324,f_443213
b_1291,f_601298
b_1178,f_99354
b_1420,f_398532
b_142,f_418411
b_66,f_143695
b_706,f_100323
b_746,f_269447
b_831,f_383151
b_634,f_36461
b_1418,f_381402
b_868,f_575430
b_721,f_302169
b_937,f_383843
b_689,f_501742
b_818,f_258029
b_735,f_287623
b_509,f_357723
b_986,f_463535
b_462,f_218409
b_1002,f_224887
b_403,f_431218
b_581,f_461591
b_576,f_504344
b_1149,f_301256
b_169,f_150330
b_593,f_346765
b_630,f_247728
b_1357,f_368709
b_221,f_367984
b_210,f_320395
b_296,f_6870
b_1093,f_500061
b_1474,f_270893
b_57,f_185633
b_363,f_586115
b_787,f_213572
b_960,f_96329
b_461,f_87358
b_1180,f_404322
b_545,f_5763
b_1337,f_274080
b_939,f_30639
b_978,f_474940
b_1551,f_233524
b_427,f_54610
b_1337,f_150001
b_1226,f_419218
b_865,f_67875
b_924,f_188735
b_677,f_72673
b_227,f_588490
b_363,f_58034
b_1302,f_595991
b_1056,f_636295
b_383,f_384665
b_1060,f_175453
b_1349,f_472977
b_1151,f_25037
b_25,f_168753
b_526,f_519454
b_85,f_266907
b_663,f_381834
b_909,f_368054
b_647,f_430064
b_1015,f_543417
b_790,f_361366
b_1191,f_47294
b_1097,f_477665
b_856,f_18410
b_1065,f_264839
b_690,f_207963
b_324,f_195679
b_1042,f_284587
b_116,f_343078
b_1243,f_45592
b_1037,f_242066
b_1,f_399874
b_619,f_35096
b_1534,f_181607
b_1356,f_534502
b_1526,f_40631
b_1278,f_540238
b_650,f_581208
b_1528,f_635751
b_681,f_419946
b_1082,f_488111
b_1550,f_397526
b_1300,f_623475
b_242,f_170968
b_1235,f_637844
b_989,f_295682
b_403,f_362613
b_261,f_391358
b_922,f_573269
b_159,f_526239
b_946,f_564841
b_1129,f_485608
b_1557,f_319668
b_1250,f_297991
b_49,f_475106
b_234,f_607595
b_1314,f_578262
b_392,f_244444
b_338,f_151129
b_895,f_330709
b_1022,f_388940
b_757,f_37595
b_117,f_164443
b_68,f_28023
b_82,f_391653
b_364,f_43964
b_1092,f_165552
b_247,f_431684
b_1080,f_541737
b_1473,f_419160
b_97,f_536614
b_720,f_1716
b_1443,f_612416
b_809,f_555303
b_790,f_465625
b_286,f_370898
b_14,f_404756
b_1338,f_381176
b_11,f_489529
b_465,f_90962
b_1521,f_266166
b_159,f_283611
b_1208,f_425770
b_427,f_527639
b_242,f_26678
b_103,f_179792
b_892,f_630873
b_656,f_6548
b_773,f_198330
b_1059,f_492811
b_869,f_150784
b_112,f_198483
b_170,f_582178
b_300,f_144571
b_1245,f_540576
b_380,f_411778
b_591,f_495351
b_1368,f_69891
b_371,f_318603
b_1078,f_343627
b_1218,f_609695
b_433,f_582350
b_818,f_151861
b_1175,f_344083
b_335,f_507710
b_754,f_99420
b_1453,f_414398
b_513,f_617208
b_1153,f_639588
b_399,f_618783
b_229,f_580069
b_757,f_399951
b_156,f_117626
b_1231,f_91951
b_1175,f_282492
b_1345,f_180884
b_130,f_527929
b_478,f_593622
b_468,f_119337
b_1380,f_558427
b_932,f_465674
b_891,f_142459
b_727,f_557419
b_863,f_564069
b_792,f_64397
b_1065,f_324917
b_865,f_549255
b_1283,f_22404
b_790,f_522076
b_359,f_158177
b_752,f_195468
b_1045,f_633067
b_636,f_381932
b_337,f_424476
b_848,f_335768
b_1111,f_216203
b_696,f_252089
b_310,f_320403
b_248,f_624174
b_721,f_455619
b_1411,f_257213
b_131,f_126099
b_843,f_411866
b_1335,f_263383
b_387,f_461184
b_1247,f_320860
b_1538,f_568234
b_358,f_326510
b_5,f_250089
b_1149,f_537140
b_666,f_24513
b_1038,f_564117
b_1038,f_70866
b_128,f_520348
b_482,f_64775
b_1508,f_5953
b_57,f_150156
b_810,f_339326
b_924,f_154149
b_1137,f_28150
b_157,f_138890
b_279,f_369395
b_899,f_587333
b_1272,f_353160
b_813,f_358666
b_162,f_304236
b_429,f_6642
b_49,f_623210
b_1175,f_253437
b_1085,f_396606
b_721,f_143697
b_2,f_203662
b_170,f_403610
b_1258,f_62042
b_478,f_62980
b_598,f_560609
b_739,f_338693
b_518,f_424537
b_742,f_306308
b_944,f_611460
b_1092,f_280425
b_803,f_599729
b_712,f_393397
b_1354,f_1627
b_904,f_262529
b_1367,f_538219
b_104,f_550907
b_1473,f_317032
b_719,f_633043
b_59,f_170016
b_686,f_254087
b_1128,f_91140
b_285,f_463219
b_338,f_24893
b_1078,f_20301
b_1225,f_5713
b_159,f_608348
b_604,f_386008
b_1016,f_299211
b_1132,f_150491
b_1007,f_308075
b_1039,f_449822
b_1203,f_182656
b_588,f_159083
b_182,f_472105
b_100,f_41180
b_1361,f_221415
b_379,f_8216
b_650,f_288315
b_542,f_186103
b_23,f_516583
b_349,f_40840
b_655,f_387689
b_1294,f_72449
b_552,f_640036
b_696,f_439641
b_483,f_623896
b_1506,f_241614
b_151,f_70063
b_471,f_412931
b_187,f_107476
b_870,f_114424
b_232,f_419726
b_1349,f_625157
b_653,f_364145
b_166,f_352023
b_1090,f_449417
b_122,f_541151
b_1336,f_86011
b_1242,f_574744
b_900,f_118855
b_627,f_177932
b_938,f_607300
b_949,f_178759
b_60,f_69841
b_459,f_175458
b_1429,f_633664
b_466,f_120732
b_1125,f_14729
b_1040,f_206378
b_75,f_220151
b_205,f_101568
b_1163,f_10139
b_961,f_324412
b_697,f_429301
b_1314,f_57921
b_442,f_95387
b_871,f_279122
b_202,f_498654
b_591,f_503508
b_1133,f_82151
b_606,f_115171
b_119,f_474316
b_1353,f_298809
b_891,f_593584
b_675,f_483062
b_952,f_7761
b_44,f_546545
b_1541,f_150964
b_116,f_497660
b_1415,f_344469
b_601,f_426725
b_592,f_451465
b_23,f_578447
b_1110,f_254363
b_32,f_139865
b_1150,f_643274
b_367,f_471135
b_668,f_322481
b_1458,f_485708
b_912,f_117485
b_1144,f_238474
b_536,f_329766
b_708,f_615531
b_268,f_533035
b_304,f_470457
b_1109,f_22751
b_1299,f_512981
b_377,f_426682
b_26,f_322073
b_92,f_145762
b_165,f_293397
b_1308,f_438638
b_358,f_298534
b_1452,f_230391
b_240,f_442069
b_1247,f_62138
b_506,f_613091
b_303,f_76281
b_1031,f_518665
b_1091,f_583755
b_1272,f_13563
b_597,f_443281
b_475,f_545238
b_574,f_464428
b_1418,f_229036
b_846,f_112075
b_604,f_91853
b_1416,f_233858
b_1192,f_281184
b_529,f_167987
b_472,f_593503
b_598,f_350146
b_345,f_27109
b_49,f_195247
b_523,f_305761
b_788,f_143671
b_1369,f_369669
b_938,f_467248
b_1180,f_476774
b_1516,f_597649
b_1458,f_388599
b_54,f_333963
b_692,f_36368
b_1045,f_430378
b_1395,f_147179
b_1188,f_387103
b_1028,f_62654
b_205,f_239759
b_424,f_120009
b_583,f_141034
b_617,f_578168
b_297,f_25003
b_305,f_373929
b_1058,f_528632
b_254,f_145559
b_266,f_299444
b_1223,f_456834
b_1306,f_574904
b_129,f_461741
b_508,f_421970
b_1081,f_286441
b_870,f_322695
b_1204,f_60595
b_561,f_271040
b_650,f_375840
b_258,f_151843
b_727,f_604073
b_780,f_319556
b_376,f_608788
b_934,f_487574
b_925,f_539376
b_47,f_565571
b_1322,f_1101
b_1304,f_52747
b_109,f_555087
b_1281,f_76528
b_775,f_393295
b_1069,f_511797
b_842,f_246148
b_764,f_430710
b_1196,f_208622
b_1099,f_367256
b_292,f_313938
b_1515,f_324061
b_264,f_308480
b_690,f_365963
b_87,f_237345
b_1227,f_321481
b_1243,f_419237
b_858,f_60883
b_1013,f_338937
b_998,f_635197
b_460,f_164716
b_341,f_588728
b_659,f_380787
b_998,f_538868
b_99,f_372118
b_1290,f_323610
b_1298,f_608160
b_529,f_109426
b_1275,f_549588
b_892,f_638693
b_16,f_190046
b_1308,f_203792
b_1519,f_551211
b_370,f_238705
b_1453,f_469813
b_125,f_95126
b_1176,f_51298
b_653,f_595934
b_971,f_129519
b_1206,f_261184
b_1434,f_26480
b_1315,f_372073
b_1386,f_74146
b_556,f_292787
b_421,f_566738
b_1383,f_481159
b_401,f_89975
b_143,f_179107
b_502,f_167811
b_238,f_225055
b_1056,f_50141
b_1190,f_508907
b_1039,f_373645
b_364,f_580685
b_1090,f_225772
b_706,f_132685
b_1166,f_390258
b_932,f_73200
b_921,f_182192
b_205,f_336972
b_1456,f_597377
b_1530,f_405346
b_21,f_233272
b_837,f_18098
b_632,f_397581
b_927,f_250210
b_576,f_47310
b_468,f_492845
b_151,f_624718
b_827,f_401918
b_31,f_41698
b_629,f_535199
b_1012,f_573178
b_471,f_310429
b_674,f_393120
b_813,f_137902
b_211,f_192742
b_222,f_602814
b_411,f_297446
b_716,f_128881
b_859,f_524127
b_1258,f_229804
b_498,f_338716
b_886,f_176884
b_540,f_123146
b_996,f_321842
b_390,f_478176
b_925,f_285360
b_347,f_156828
b_25,f_619882
b_171,f_435703
b_283,f_387382
b_932,f_412612
b_938,f_583471
b_1008,f_589654
b_930,f_547703
b_1310,f_222179
b_243,f_499320
b_40,f_373862
b_907,f_39471
b_69,f_551721
b_191,f_160835
b_584,f_517369
b_1212,f_200529
b_631,f_235383
b_1330,f_326845
b_1424,f_14671
b_67,f_238385
b_483,f_43493
b_766,f_325530
b_833,f_239880
b_883,f_375090
b_1456,f_234829
b_989,f_553862
b_1039,f_67607
b_1214,f_553276
b_749,f_450844
b_1287,f_396593
b_1317,f_372707
b_894,f_400476
b_106,f_631514
b_1505,f_208102
b_1184,f_470270
b_658,f_275488
b_824,f_445855
b_1533,f_478854
b_436,f_119714
b_764,f_560194
b_519,f_340829
b_485,f_341048
b_1184,f_173906
b_1131,f_18700
b_1094,f_179833
b_755,f_301704
b_20,f_222001
b_1287,f_122518
b_58,f_360183
b_291,f_548347
b_217,f_495206
b_461,f_274660
b_132,f_35938
b_378,f_308219
b_503,f_369818
b_1033,f_200843
b_1500,f_14907
b_773,f_446293
b_410,f_102539
b_43,f_472293
b_856,f_259339
b_1356,f_571561
b_884,f_1718
b_135,f_146581
b_1083,f_538980
b_1155,f_392789
b_1065,f_83041
b_1153,f_533702
b_1042,f_346061
b_732,f_20217
b_1095,f_385586
b_948,f_506970
b_582,f_216844
b_1094,f_44997
b_1066,f_633921
b_371,f_145582
b_1316,f_130875
b_542,f_513824
b_328,f_362309
b_1407,f_563834
b_504,f_395751
b_811,f_270026
b_15,f_186334
b_1260,f_348653
b_1230,f_635464
b_405,f_299162
b_1100,f_198274
b_1236,f_138836
b_1194,f_284878
b_432,f_294318
b_626,f_17761
b_1288,f_522872
b_1238,f_208172
b_539,f_591535
b_1557,f_500118
b_1168,f_598575
b_554,f_185249
b_575,f_494076
b_1514,f_322038
b_1508,f_286893
b_795,f_74565
b_560,f_90731
b_28,f_219954
b_547,f_69521
b_554,f_474577
b_1040,f_214762
b_118,f_515113
b_863,f_510560
b_442,f_268545
b_810,f_393025
b_646,f_51618
b_369,f_19877
b_39,f_304059
b_1137,f_382227
b_753,f_244457
b_147,f_241050
b_1510,f_337872
b_947,f_286509
b_1277,f_29382
b_38,f_147647
b_545,f_80900
b_1053,f_434000
b_297,f_593220
b_1127,f_105533
b_454,f_303824
b_1556,f_519261
b_1199,f_478295
b_955,f_399974
b_1522,f_423416
b_381,f_641594
b_1537,f_496674
b_756,f_147237
b_474,f_74828
b_84,f_240257
b_793,f_364540
b_835,f_377387
b_993,f_359566
b_1327,f_395763
b_125,f_131931
b_1155,f_37631
b_1074,f_275375
b_17,f_347669
b_169,f_549391
b_193,f_29425
b_81,f_487997
b_326,f_165239
b_1243,f_573918
b_164,f_261209
b_60,f_173123
b_296,f_264239
b_82,f_607272
b_443,f_116685
b_1256,f_338088
b_821,f_336453
b_314,f_21539
b_1330,f_513043
b_216,f_248694
b_670,f_558009
b_1187,f_599062
b_1128,f_307919
b_1099,f_277771
b_632,f_403150
b_939,f_640805
b_1174,f_448955
b_1046,f_311286
b_267,f_47694
b_997,f_583575
b_1366,f_567284
b_1346,f_534082
b_65,f_473423
b_1197,f_479089
b_531,f_374221
b_890,f_12937
b_18,f_319615
b_380,f_358379
b_652,f_130953
b_1229,f_222657
b_290,f_469869
b_923,f_204732
b_970,f_28488
b_1234,f_381047
b_730,f_40780
b_370,f_303694
b_670,f_540386
b_491,f_495466
b_497,f_104028
b_729,f_116006
b_67,f_400732
b_1523,f_634849
b_902,f_392128
b_1450,f_332764
b_1547,f_71442
b_1040,f_6104
b_332,f_345629
b_514,f_12206
b_184,f_595094
b_1527,f_207920
b_312,f_131474
b_44,f_493284
b_1509,f_312211
b_49,f_146336
b_1037,f_34446
b_118,f_218976
b_148,f_399238
b_339,f_40271
b_312,f_606378
b_301,f_245024
b_1514,f_3904
b_917,f_328530
b_1311,f_375139
b_1547,f_90786
b_837,f_356495
b_172,f_145794
b_484,f_341438
b_713,f_470928
b_501,f_598994
b_240,f_281830
b_1517,f_146185
b_904,f_428742
b_925,f_38890
b_393,f_255729
b_1472,f_608154
b_1096,f_389793
b_65,f_143814
b_1377,f_162388
b_1418,f_608323
b_1299,f_3044
b_504,f_284851
b_1524,f_176943
b_20,f_32213
b_1288,f_576831
b_946,f_409017
b_68,f_228341
b_751,f_275646
b_1293,f_325394
b_1469,f_94879
b_1400,f_193493
b_1524,f_115960
b_1460,f_24940
b_535,f_413428
b_1253,f_76761
b_1296,f_543625
b_1471,f_187284
b_547,f_582141
b_602,f_15369
b_232,f_461939
b_1329,f_135387
b_677,f_6353
b_898,f_58420
b_1401,f_271913
b_1006,f_604967
b_420,f_325867
b_125,f_590252
b_711,f_126636
b_10,f_610014
b_478,f_522524
b_964,f_901
b_334,f_43302
b_1032,f_217260
b_1029,f_540788
b_89,f_72185
b_1353,f_564470
b_328,f_502833
b_713,f_64982
b_122,f_33808
b_173,f_107557
b_759,f_558342
b_195,f_530535
b_35,f_153848
b_455,f_220048
b_18,f_1759
b_508,f_535454
b_1261,f_194344
b_1153,f_37956
b_186,f_179727
b_1003,f_236841
b_1411,f_547482
b_296,f_409956
b_524,f_155956
b_213,f_427960
b_598,f_15914
b_1393,f_456330
b_348,f_644495
b_498,f_596679
b_418,f_279260
b_771,f_554413
b_128,f_62901
b_274,f_430591
b_1363,f_219953
b_516,f_461668
b_1111,f_55747
b_1346,f_478551
b_1046,f_476666
b_1440,f_174523
b_876,f_41668
b_338,f_558026
b_1501,f_312466
b_962,f_221652
b_944,f_476947
b_3,f_7467
b_1293,f_136621
b_905,f_374137
b_701,f_104373
b_1343,f_643422
b_667,f_180855
b_725,f_478051
b_1522,f_85447
b_494,f_12962
b_1444,f_348408
b_332,f_260142
b_891,f_81087
b_1369,f_537104
b_133,f_454376
b_1298,f_339756
b_1240,f_524802
b_244,f_42154
b_1454,f_382468
b_19,f_196990
b_145,f_74375
b_1024,f_524611
b_1464,f_168835
b_1213,f_272221
b_412,f_442533
b_1115,f_182296
b_1483,f_222104
b_68,f_600285
b_548,f_148506
b_1435,f_45174
b_331,f_612246
b_955,f_497051
b_194,f_4383
b_1223,f_317809
b_1218,f_617383
b_1218,f_368522
b_232,f_448250
b_175,f_140140
b_1088,f_195605
b_448,f_435663
b_176,f_633490
b_537,f_446221
b_1091,f_529320
b_459,f_276985
b_1501,f_301320
b_382,f_214464
b_1231,f_212931
b_1039,f_548552
b_1505,f_525460
b_753,f_377958
b_1413,f_421024
b_349,f_282493
b_932,f_124724
b_969,f_266913
b_75,f_275665
b_1131,f_350466
b_769,f_353395
b_160,f_588499
b_1173,f_352776
b_69,f_497450
b_1403,f_196963
b_1244,f_17342
b_200,f_20415
b_154,f_369287
b_91,f_15547
b_601,f_19666
b_774,f_370926
b_438,f_313936
b_809,f_588175
b_1100,f_498950
b_1291,f_282916
b_409,f_321603
b_153,f_461882
b_596,f_311087
b_953,f_456717
b_798,f_115516
b_251,f_615038
b_1173,f_150859
b_878,f_384793
b_857,f_252006
b_128,f_346118
b_452,f_523504
b_1424,f_499970
b_542,f_24718
b_1298,f_89916
b_340,f_132274
b_845,f_535025
b_1440,f_510762
b_77,f_244603
b_1384,f_472909
b_289,f_19308
b_20,f_262940
b_1208,f_111523
b_677,f_337516
b_360,f_366331
b_1020,f_572228
b_1458,f_99378
b_421,f_190542
b_842,f_482787
b_1293,f_267513
b_559,f_401973
b_1435,f_135832
b_267,f_563902
b_1390,f_188843
b_58,f_561657
b_965,f_450997
b_1144,f_578024
b_350,f_48250
b_1140,f_635941
b_428,f_207552
b_1212,f_296579
b_553,f_198634
b_930,f_507442
b_1354,f_457263
b_511,f_48762
b_514,f_581746
b_60,f_395873
b_90,f_111067
b_719,f_307800
b_701,f_189611
b_809,f_217033
b_0,f_270552
b_576,f_327551
b_669,f_474374
b_956,f_131223
b_978,f_64633
b_654,f_512991
b_182,f_73262
b_1207,f_403404
b_636,f_73197
b_875,f_285778
b_1341,f_246971
b_868,f_511798
b_821,f_228746
b_1453,f_253072
b_12,f_42945
b_1475,f_616926
b_1467,f_73171
b_661,f_263716
b_187,f_564695
b_1434,f_93096
b_122,f_195740
b_887,f_634666
b_288,f_626184
b_1106,f_457738
b_455,f_202107
b_348,f_596327
b_702,f_218167
b_945,f_629163
b_790,f_628662
b_849,f_151559
b_245,f_130506
b_466,f_490272
b_489,f_439911
b_753,f_623267
b_1443,f_133398
b_213,f_129828
b_217,f_250670
b_479,f_597540
b_1344,f_385549
b_750,f_81106
b_1324,f_192697
b_994,f_510188
b_619,f_482292
b_1525,f_198524
b_102,f_344328
b_308,f_298836
b_720,f_571073
b_235,f_577088
b_190,f_629549
b_845,f_510619
b_35,f_418232
b_1210,f_245330
b_997,f_9986
b_659,f_399920
b_701,f_151288
b_1171,f_423534
b_84,f_215589
b_1041,f_479904
b_985,f_261684
b_383,f_433272
b_1119,f_111509
b_1110,f_33808
b_870,f_534675
b_804,f_475772
b_336,f_98148
b_555,f_138351
b_1185,f_622171
b_174,f_366488
b_165,f_577198
b_1118,f_447750
b_1359,f_344910
b_64,f_401010
b_885,f_109642
b_646,f_128848
b_1262,f_556203
b_891,f_456767
b_531,f_123560
b_364,f_406255
b_576,f_440195
b_1331,f_286166
b_1449,f_594306
b_1251,f_606566
b_553,f_102736
b_335,f_65184
b_324,f_643431
b_1246,f_565146
b_534,f_432646
b_1509,f_341652
b_1448,f_622561
b_542,f_516159
b_701,f_334686
b_1032,f_566398
b_859,f_642539
b_559,f_510712
b_159,f_445203
b_484,f_523003
b_1438,f_414734
b_230,f_202184
b_1171,f_548223
b_329,f_333213
b_806,f_135182
b_430,f_238975
b_289,f_433543
b_242,f_608633
b_759,f_483940
b_1015,f_174149
b_457,f_449645
b_600,f_358141
b_495,f_424603
b_1184,f_236098
b_1216,f_442672
b_604,f_492635
b_404,f_523584
b_163,f_158510
b_733,f_101780
b_310,f_482988
b_1353,f_433028
b_1196,f_285351
b_375,f_298113
b_947,f_456471
b_159,f_263664
b_1394,f_80803
b_886,f_344364
b_1252,f_468026
b_1467,f_519860
b_755,f_239078
b_1463,f_502509
b_709,f_138275
b_660,f_151674
b_449,f_354698
b_1353,f_563990
b_1236,f_526324
b_1113,f_129913
b_210,f_311193
b_863,f_589074
b_1201,f_480932
b_605,f_169115
b_1410,f_321122
b_1078,f_460733
b_1484,f_302272
b_895,f_70788
b_617,f_263515
b_366,f_630586
b_554,f_345252
b_564,f_469639
b_1452,f_212678
b_356,f_315358
b_766,f_602373
b_1244,f_27748
b_973,f_632751
b_1294,f_199366
b_1038,f_466267
b_975,f_476623
b_314,f_268883
b_1145,f_34788
b_1414,f_3612
b_32,f_52462
b_989,f_121941
b_1325,f_115126
b_342,f_440570
b_667,f_561293
b_858,f_113183
b_227,f_148021
b_979,f_168835
b_465,f_159606
b_1130,f_2663
b_528,f_205734
b_1103,f_464549
b_721,f_462856
b_1110,f_4499
b_108,f_274149
b_547,f_57795
b_654,f_359222
b_945,f_327601
b_1237,f_241067
b_985,f_559903
b_665,f_471502
b_697,f_433993
b_1158,f_423101
b_1481,f_256340
b_1365,f_203177
b_639,f_250434
b_877,f_390062
b_37,f_106921
b_234,f_107262
b_967,f_527140
b_1360,f_81370
b_29,f_391842
b_207,f_432604
b_1216,f_360816
b_1323,f_605749
b_362,f_84684
b_1131,f_542210
b_1309,f_597681
b_281,f_322926
b_1040,f_604454
b_1194,f_342232
b_1540,f_589783
b_758,f_368339
b_120,f_236802
b_1511,f_115374
b_264,f_118289
b_1419,f_60902
b_43,f_497730
b_260,f_619639
b_336,f_399968
b_1517,f_34847
b_987,f_241294
b_799,f_606328
b_236,f_125792
b_1496,f_520724
b_1356,f_524705
b_1320,f_50079
b_915,f_84489
b_157,f_397383
b_1173,f_505477
b_569,f_332334
b_1176,f_165100
b_1016,f_434220
b_1383,f_466811
b_71,f_441083
b_920,f_523447
b_689,f_506714
b_722,f_12792
b_832,f_45580
b_1378,f_161574
b_1332,f_20076
b_746,f_233014
b_868,f_85821
b_274,f_595399
b_1304,f_581811
b_923,f_222116
b_763,f_143496
b_406,f_375408
b_785,f_284929
b_1331,f_603874
b_755,f_803
b_659,f_372830
b_253,f_242387
b_807,f_81963
b_38,f_418637
b_695,f_481331
b_641,f_285150
b_424,f_287993
b_1216,f_474655
b_1004,f_554588
b_3,f_534935
b_678,f_248076
b_27,f_26991
b_749,f_222962
b_677,f_470866
b_1126,f_224104
b_989,f_595908
b_551,f_461407
b_70,f_544646
b_76,f_555800
b_928,f_34446
b_993,f_220270
b_1173,f_546704
b_179,f_193897
b_803,f_207382
b_856,f_363932
b_1172,f_474479
b_1468,f_200499
b_695,f_454851
b_1083,f_32573
b_116,f_431795
b_76,f_328664
b_877,f_554836
b_973,f_612431
b_1240,f_508117
b_905,f_539293
b_1040,f_122674
b_168,f_318048
b_586,f_549659
b_271,f_500166
b_265,f_633019
b_572,f_106912
b_1190,f_438387
b_1375,f_219627
b_171,f_463038
b_338,f_502128
b_1108,f_294281
b_1478,f_636701
b_481,f_418137
b_118,f_263822
b_820,f_540721
b_899,f_430385
b_398,f_41713
b_945,f_439845
b_83,f_305482
b_1553,f_337941
b_778,f_331206
b_165,f_41571
b_731,f_247593
b_327,f_277739
b_321,f_106142
b_174,f_177053
b_203,f_85935
b_611,f_212834
b_38,f_405765
b_1070,f_5798
b_1523,f_228657
b_782,f_419201
b_1010,f_510606
b_1149,f_488967
b_1548,f_281509
b_678,f_476114
b_793,f_484022
b_358,f_442248
b_149,f_547806
b_684,f_108173
b_429,f_395089
b_968,f_518143
b_1554,f_23888
b_981,f_355846
b_865,f_10617
b_987,f_608487
b_163,f_366501
b_967,f_521860
b_1551,f_162431
b_414,f_397900
b_1100,f_222672
b_1261,f_432219
b_1482,f_403905
b_1399,f_185718
b_678,f_160917
b_317,f_638053
b_616,f_329339
b_787,f_253877
b_1270,f_394935
b_544,f_194119
b_1246,f_16585
b_783,f_265159
b_410,f_994
b_1146,f_168896
b_501,f_420179
b_376,f_234699
b_1007,f_113618
b_73,f_129347
b_1418,f_22586
b_866,f_164189
b_498,f_572838
b_466,f_550773
b_790,f_255342
b_868,f_311963
b_1069,f_315609
b_401,f_395052
b_1106,f_259562
b_114,f_321524
b_663,f_638940
b_795,f_426850
b_1547,f_539205
b_350,f_219761
b_1174,f_469071
b_1437,f_126804
b_1115,f_507772
b_1426,f_70910
b_1002,f_416610
b_845,f_619889
b_15,f_427434
b_137,f_148758
b_820,f_357805
b_1034,f_398647
b_1079,f_134592
b_227,f_220795
b_535,f_381766
b_1256,f_33577
b_531,f_398757
b_473,f_369890
b_508,f_201129
b_1002,f_38002
b_1192,f_87336
b_225,f_190889
b_797,f_7495
b_732,f_638110
b_1329,f_414237
b_360,f_232401
b_97,f_347745
b_1467,f_602961
b_338,f_134416
b_1402,f_503059
b_372,f_412180
b_1074,f_358549
b_125,f_561055
b_810,f_215652
b_722,f_82220
b_93,f_159924
b_134,f_134328
b_1077,f_504476
b_902,f_265943
b_351,f_461975
b_366,f_514570
b_1518,f_251786
